	Kingdom	Phylum	Class	Order	Family	Genus
ASV_5339	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_5340	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus
ASV_5341	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_5342	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA
ASV_5343	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	NA
ASV_5344	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula
ASV_5345	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
ASV_5346	Eukaryota	Ciliophora	Intramacronucleata	Conthreep	Oligohymenophorea	Carchesium
ASV_5347	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Alsobacter
ASV_5348	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA
ASV_5349	Eukaryota	Ciliophora	Intramacronucleata	Conthreep	Oligohymenophorea	Zoothamnium
ASV_5350	Eukaryota	NA	NA	NA	NA	NA
ASV_5351	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA
ASV_5352	Bacteria	NA	NA	NA	NA	NA
ASV_5353	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_5354	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
ASV_5355	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29
ASV_5356	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
ASV_5357	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	053A03-B-DI-P58	NA
ASV_5358	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	NA
ASV_5359	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	NA
ASV_5360	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_5361	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
ASV_5362	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_5363	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
ASV_5364	Bacteria	Chloroflexi	Anaerolineae	NA	NA	NA
ASV_5365	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Bernardetiaceae	Garritya
ASV_5366	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Croceicoccus
ASV_5367	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodopirillaceae	Defluviicoccus
ASV_5368	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
ASV_5369	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12_marine_group	NA
ASV_5370	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
ASV_5371	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
ASV_5372	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
ASV_5373	Bacteria	Omnitrophicaeota	NA	NA	NA	NA
ASV_5374	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
ASV_5375	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
ASV_5376	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	NA
ASV_5377	Bacteria	Lentisphaerae	Oligosphaeria	P.palmC41	NA	NA
ASV_5378	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	OM43_clade
ASV_5379	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11
ASV_5380	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	JL-ETNP-Z34
ASV_5381	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas
ASV_5382	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
ASV_5383	Bacteria	Actinobacteria	Actinobacteria	PeM15	NA	NA
ASV_5384	Bacteria	NA	NA	NA	NA	NA
ASV_5385	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	IS-44
ASV_5386	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
ASV_5387	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_5388	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_5389	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_5390	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA
ASV_5391	Spike	Spike01	Synthetic16s	LC140931.1	264468063_DADA2_UNSPECIFIED	NA
ASV_5392	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter
ASV_5393	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulforhopalus
ASV_5394	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	NA	NA
ASV_5395	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_5396	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	NA	NA
ASV_5397	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola
ASV_5398	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
ASV_5399	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutimonas
ASV_5400	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_5401	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta_2
ASV_5402	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
ASV_5403	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5404	Bacteria	NA	NA	NA	NA	NA
ASV_5405	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	NA
ASV_5406	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5407	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA
ASV_5408	Spike	Spike01	Synthetic16s	LC140931.1	264468063_DADA2_UNSPECIFIED	NA
ASV_5409	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	NA
